품종,시장,법인,광역산지,시군산지,도매가격(원/kg),연,월
양파(일반),충주도매,충주중원청과,경북,구미,611.57,18,07
양파(일반),충주도매,충주중원청과,경기,안성,631.00,18,07
양파(일반),충주도매,충주중원청과,충북,청주상당,385.85,18,07
양파(일반),충주도매,충주중원청과,경북,상주,665.00,18,07
양파(일반),포항도매,포항청과,경북,영천,351.46,18,07
양파(일반),포항도매,포항청과,경북,포항남,429.87,18,07
양파(일반),포항도매,포항청과,경북,경산,371.41,18,07
양파(일반),포항도매,포항청과,경북,영덕,338.52,18,07
양파(일반),포항도매,포항청과,경북,경주,473.33,18,07
양파(일반),구미도매,구미중앙청과,경북,구미,308.96,18,07
양파(일반),구미도매,구미중앙청과,경북,김천,243.10,18,07
양파(일반),구미도매,구미중앙청과,경북,상주,215.51,18,07
양파(일반),구미도매,구미중앙청과,충북,영동,374.67,18,07
양파(일반),구미도매,구미중앙청과,경북,칠곡,260.49,18,07
양파(일반),구미도매,구미중앙청과,경북,의성,121.70,18,07
양파(일반),정읍도매,정일청과,전북,정읍,300.00,18,07
기타,서울가락도매,중앙청과,전남,무안,531.29,18,07
기타,서울가락도매,중앙청과,전남,함평,414.47,18,07
기타,서울가락도매,중앙청과,충남,서산,502.05,18,07
기타,서울가락도매,중앙청과,전북,부안,843.91,18,07
기타,서울가락도매,중앙청과,경남,합천,594.09,18,07
기타,서울가락도매,중앙청과,경남,함양,612.88,18,07
기타,서울가락도매,중앙청과,경기,안성,773.70,18,07
기타,서울가락도매,중앙청과,경남,창녕,601.94,18,07
기타,서울가락도매,중앙청과,전북,전주완산,520.44,18,07
기타,서울가락도매,중앙청과,경북,영주,723.72,18,07
기타,서울가락도매,중앙청과,경북,김천,434.82,18,07
기타,서울가락도매,중앙청과,경북,군위,458.34,18,07
기타,서울가락도매,중앙청과,전남,장성,384.02,18,07
기타,서울가락도매,중앙청과,전남,신안,453.02,18,07
기타,서울가락도매,중앙청과,전북,정읍,637.80,18,07
기타,서울가락도매,중앙청과,전북,완주,451.43,18,07
기타,서울가락도매,중앙청과,경북,구미,498.75,18,07
기타,서울가락도매,중앙청과,전남,진도,234.29,18,07
기타,서울가락도매,중앙청과,경기,양평,801.67,18,07
기타,서울가락도매,중앙청과,경북,의성,286.00,18,07
기타,서울가락도매,중앙청과,전남,장흥,98.58,18,07
기타,서울가락도매,중앙청과,충남,당진,371.78,18,07
기타,서울가락도매,중앙청과,충남,보령,453.39,18,07
기타,서울가락도매,중앙청과,충남,홍성,393.04,18,07
기타,서울가락도매,중앙청과,경기,이천,650.00,18,07
기타,서울가락도매,중앙청과,충남,부여,613.64,18,07
기타,서울가락도매,중앙청과,충남,서천,575.00,18,07
기타,구리도매,구리청과,경기,구리,471.83,18,07
기타,구리도매,구리청과,경남,김해,469.21,18,07
기타,구리도매,구리청과,전남,무안,646.76,18,07
기타,구리도매,인터넷청과,전남,신안,723.16,18,07
기타,구리도매,인터넷청과,전남,무안,842.45,18,07
기타,구리도매,인터넷청과,경기,구리,721.90,18,07
기타,구리도매,인터넷청과,충남,논산,283.76,18,07
기타,구리도매,인터넷청과,전북,고창,850.00,18,07
기타,구리도매,인터넷청과,강원,철원,635.56,18,07
기타,구리도매,인터넷청과,충남,서산,610.00,18,07
기타,구리도매,구리청과,충남,공주,266.67,18,07
기타,구리도매,구리청과,충북,제천,500.00,18,07
기타,서울강서도매,서부청과,대구,달성,411.89,18,07
기타,서울강서도매,서부청과,전남,해남,453.97,18,07
기타,서울강서도매,서부청과,전남,무안,407.69,18,07
기타,서울강서도매,서부청과,제주,제주,420.04,18,07
기타,서울강서도매,서부청과,광주,광주남구,479.13,18,07
기타,서울강서도매,서부청과,전남,함평,407.71,18,07
기타,서울강서도매,서부청과,경남,의령,402.79,18,07
기타,서울강서도매,서부청과,경북,고령,376.90,18,07
기타,서울강서도매,서부청과,부산,기장,464.00,18,07
기타,서울강서도매,서부청과,전남,여수,272.52,18,07
기타,서울강서도매,서부청과,경남,창녕,424.81,18,07
기타,서울강서도매,서부청과,충남,서산,359.23,18,07
기타,서울강서도매,서부청과,경기,김포,466.67,18,07
기타,인천남촌도매,덕풍청과,충남,태안,540.04,18,07
기타,인천남촌도매,덕풍청과,충남,당진,422.59,18,07
기타,인천남촌도매,덕풍청과,전북,익산,400.00,18,07
기타,인천남촌도매,덕풍청과,경기,고양일산동,284.51,18,07
기타,인천남촌도매,덕풍청과,경남,창녕,333.33,18,07
기타,인천남촌도매,덕풍청과,인천,남동,360.00,18,07
기타,광주서부도매,두레청과,전남,무안,354.39,18,07
기타,광주서부도매,두레청과,전남,장흥,366.78,18,07
기타,광주서부도매,두레청과,전남,함평,396.32,18,07
기타,광주서부도매,두레청과,전남,해남,278.68,18,07
기타,광주서부도매,두레청과,전남,나주,300.38,18,07
기타,광주서부도매,두레청과,전남,신안,297.74,18,07
기타,광주서부도매,두레청과,전남,영광,302.78,18,07
기타,광주서부도매,두레청과,전북,남원,447.84,18,07
기타,광주서부도매,두레청과,전북,고창,347.65,18,07
기타,광주서부도매,두레청과,전남,영암,213.03,18,07
기타,광주서부도매,두레청과,광주,광주서구,434.45,18,07
기타,광주서부도매,두레청과,광주,광주남구,252.30,18,07
기타,광주서부도매,두레청과,전남,장성,136.74,18,07
기타,광주서부도매,두레청과,전북,무주,501.97,18,07
기타,광주서부도매,두레청과,전남,화순,118.00,18,07
기타,광주서부도매,두레청과,전남,고흥,110.00,18,07
기타,천안도매,천안청과,충남,태안,807.63,18,07
기타,천안도매,천안청과,충남,당진,943.69,18,07
기타,천안도매,천안청과,경기,안성,481.00,18,07
기타,천안도매,천안청과,서울,강남,1467.56,18,07
기타,천안도매,천안청과,충남,천안동남,378.26,18,07
기타,전주도매,전주청과물,충남,논산,350.00,18,07
기타,전주도매,전주청과물,전북,남원,253.97,18,07
기타,전주도매,전주청과물,전북,전주덕진,476.44,18,07
기타,전주도매,전주청과물,전북,완주,580.00,18,07
기타,창원내서도매,마산청과시장,경남,창원진해,338.15,18,07
기타,창원내서도매,마산청과시장,경남,함안,350.90,18,07
기타,창원내서도매,마산청과시장,경남,창녕,383.34,18,07
기타,창원내서도매,마산청과시장,경남,의령,338.67,18,07
기타,창원내서도매,마산청과시장,경남,합천,346.73,18,07
기타,창원내서도매,마산청과시장,경북,김천,475.00,18,07
기타,창원내서도매,마산청과시장,경남,창원의창,299.39,18,07
기타,창원내서도매,마산청과시장,부산,부산동구,325.00,18,07
기타,창원내서도매,마산청과시장,경남,창원마산회원,332.84,18,07
기타,창원내서도매,마산청과시장,경남,거창,402.50,18,07
기타,창원팔용도매,창원청과시장,경남,창원의창,700.00,18,07
기타,창원팔용도매,창원청과시장,경남,합천,600.00,18,07
저장양파,서울가락도매,동화청과,전남,무안,503.86,18,07
저장양파,서울가락도매,동화청과,충남,논산,400.00,18,07
저장양파,서울가락도매,동화청과,전남,함평,591.56,18,07
저장양파,서울가락도매,동화청과,전북,고창,593.05,18,07
저장양파,서울가락도매,동화청과,전남,장성,522.58,18,07
저장양파,서울가락도매,동화청과,경기,안성,808.53,18,07
저장양파,서울가락도매,동화청과,전남,신안,353.72,18,07
저장양파,서울가락도매,동화청과,전남,강진,411.83,18,07
저장양파,서울가락도매,동화청과,충남,태안,715.99,18,07
저장양파,서울가락도매,동화청과,경북,영천,559.77,18,07
저장양파,서울가락도매,동화청과,충남,서산,625.99,18,07
저장양파,서울가락도매,동화청과,전남,영광,692.02,18,07
저장양파,서울가락도매,동화청과,경남,합천,635.90,18,07
저장양파,서울가락도매,동화청과,전남,나주,262.67,18,07
저장양파,서울가락도매,동화청과,경남,의령,328.42,18,07
저장양파,서울가락도매,동화청과,전남,곡성,280.00,18,07
저장양파,부산반여도매,동부청과,경남,창녕,426.90,18,07
저장양파,부산반여도매,동부청과,경북,군위,501.16,18,07
저장양파,부산반여도매,동부청과,경남,김해,537.59,18,07
저장양파,부산반여도매,동부청과,부산,연제,506.77,18,07
저장양파,부산반여도매,동부청과,전북,익산,276.86,18,07
저장양파,부산반여도매,동부청과,경남,창원의창,533.61,18,07
저장양파,부산반여도매,동부청과,경남,밀양,577.34,18,07
저장양파,부산반여도매,동부청과,경북,봉화,582.39,18,07
저장양파,부산반여도매,동부청과,경남,함양,749.23,18,07
저장양파,부산반여도매,동부청과,경북,영양,617.99,18,07
저장양파,부산반여도매,동부청과,제주,제주,319.33,18,07
저장양파,부산반여도매,동부청과,광주,광주북구,293.83,18,07
저장양파,부산반여도매,동부청과,광주,광주서구,258.68,18,07
저장양파,부산반여도매,동부청과,경북,안동,450.00,18,07
저장양파,부산반여도매,동부청과,경북,영천,530.00,18,07
만생양파,서울가락도매,한국청과,전남,무안,508.95,18,07
만생양파,서울가락도매,한국청과,전남,함평,523.22,18,07
만생양파,서울가락도매,한국청과,전북,완주,630.40,18,07
만생양파,서울가락도매,한국청과,전북,익산,743.53,18,07
만생양파,서울가락도매,한국청과,전남,영광,546.32,18,07
만생양파,서울가락도매,한국청과,전남,신안,691.72,18,07
만생양파,서울가락도매,한국청과,경북,영천,542.32,18,07
만생양파,서울가락도매,한국청과,경남,함양,671.42,18,07
만생양파,서울가락도매,한국청과,전북,고창,498.32,18,07
만생양파,서울가락도매,한국청과,경남,김해,543.28,18,07
만생양파,서울가락도매,한국청과,충남,서산,547.29,18,07
만생양파,서울가락도매,한국청과,부산,부산강서,619.13,18,07
만생양파,서울가락도매,한국청과,경남,의령,683.89,18,07
만생양파,서울가락도매,한국청과,전북,부안,688.20,18,07
만생양파,서울가락도매,한국청과,경남,창녕,469.44,18,07
만생양파,서울가락도매,한국청과,충남,태안,554.58,18,07
만생양파,서울가락도매,한국청과,전남,해남,263.64,18,07
만생양파,서울가락도매,한국청과,경남,합천,577.38,18,07
만생양파,서울가락도매,한국청과,전남,목포,372.27,18,07
만생양파,서울가락도매,한국청과,경남,함안,611.33,18,07
만생양파,서울가락도매,한국청과,전남,진도,237.98,18,07
만생양파,서울가락도매,한국청과,경남,밀양,390.42,18,07
만생양파,서울가락도매,한국청과,경북,김천,769.22,18,07
만생양파,서울가락도매,한국청과,충남,논산,613.33,18,07
만생양파,서울가락도매,한국청과,전남,고흥,203.33,18,07
만생양파,구리도매,인터넷청과,전남,무안,499.70,18,07
만생양파,구리도매,인터넷청과,경북,영주,595.55,18,07
만생양파,구리도매,인터넷청과,충남,서산,424.15,18,07
만생양파,구리도매,인터넷청과,전북,고창,476.91,18,07
만생양파,구리도매,인터넷청과,경남,김해,475.00,18,07
만생양파,구리도매,인터넷청과,경남,산청,471.50,18,07
만생양파,구리도매,인터넷청과,경남,함양,440.00,18,07
만생양파,구리도매,인터넷청과,경북,고령,411.43,18,07
만생양파,구리도매,인터넷청과,경북,영천,550.00,18,07
만생양파,구리도매,인터넷청과,전남,신안,226.32,18,07
만생양파,구리도매,인터넷청과,전남,해남,380.74,18,07
만생양파,구리도매,인터넷청과,충남,논산,348.75,18,07
만생양파,구리도매,인터넷청과,충남,태안,440.00,18,07
만생양파,구리도매,인터넷청과,부산,부산중구,705.40,18,07
만생양파,구리도매,인터넷청과,경남,의령,283.93,18,07
만생양파,구리도매,인터넷청과,경북,김천,325.00,18,07
만생양파,구리도매,인터넷청과,부산,부산강서,512.50,18,07
만생양파,부산엄궁도매,항도청과,경남,창녕,378.77,18,07
만생양파,부산엄궁도매,항도청과,경남,산청,540.83,18,07
만생양파,부산엄궁도매,항도청과,경남,합천,369.19,18,07
만생양파,부산엄궁도매,항도청과,경북,고령,594.36,18,07
만생양파,부산엄궁도매,항도청과,전남,해남,703.90,18,07
만생양파,부산엄궁도매,항도청과,경북,김천,520.00,18,07
만생양파,부산엄궁도매,항도청과,경북,구미,518.48,18,07
만생양파,부산엄궁도매,항도청과,부산,연제,347.96,18,07
만생양파,부산엄궁도매,항도청과,경남,함안,259.02,18,07
